ID_Pedido,Fecha_Pedido,Ciudad_Destino,Zona_Entrega,Tipo_Flor,Variedad_Flor,Calidad_Producto,Cantidad_Tallos,Precio_Unitario_USD,Canal_Venta,Cliente_Corporativo,Metodo_Pago,Estado_Pedido,Costo_Envio_USD,Tipo_Empaque,Peso_Kg,Temperatura_Contenedor_C,Humedad_Relativa_Pct,Dias_En_Florero_Garantizados,Codigo_Arancelario,Inspeccion_Fitosanitaria,Sello_Sostenibilidad,Id_Cultivo_Origen,Calificacion_Cliente,Comentario_Cliente_PQRS,Dias_Atraso_Entrega,Diferencia_Tallos_Facturados_vs_Recibidos,Alerta_Ruptura_Cadena_Frio,Requiere_Soporte_Legal_Aduana,Total_Venta_USD,Categoria_PQRS_Validada
FAC-103594,2025-11-05,Bogotá,Sabana Centro,Astromelia,Astromelia Exportación,Estándar,1392,0.61,Mercado Local,Cliente_12,Carta de Crédito,En Tránsito,135.71,Procon (Balde),40.09,4.0,80,11,0603.12.00,Aprobado,Ninguno,FINCA-5,5,Solicito copia del certificado fitosanitario de exportación,5,0,SI,NO,984.83,Reclamo
FAC-103595,2025-02-24,Pereira,Dosquebradas,Hortensia,Hortensia Exportación,Premium,4224,2.16,Mercado Local,Cliente_8,PayPal,Cancelado,144.2,Caja Master,71.2,7.1,82,18,0603.11.00,Rechazado,Ninguno,FINCA-1,4,Deberían implementar empaques biodegradables,0,0,SI,SI,9268.04,Reclamo
FAC-103596,2026-04-21,Cali,Zona Industrial,Hortensia,Hortensia Exportación,Premium,1716,0.79,Mercado Local,Cliente_22,Tarjeta de Crédito,Pendiente,335.82,Caja Master,61.43,1.8,76,12,0603.12.00,Rechazado,Rainforest Alliance,FINCA-1,4,Cobro injustificado de tarifa logística en la factura,0,0,SI,SI,1691.46,Reclamo
FAC-103597,2025-06-21,Cali,Yumbo,Orquídea,Orquídea Exportación,Estándar,5304,2.23,Exportación EE.UU.,Cliente_6,Efectivo,Retenido en Aduana,101.35,Caja Master,60.25,8.1,88,5,0603.11.00,Aprobado,Florverde,FINCA-1,3,Faltaron 5 docenas de claveles en la caja master,0,0,SI,SI,11929.27,Reclamo
FAC-103598,2025-05-26,Pereira,Dosquebradas,Astromelia,Astromelia Exportación,Segunda,2988,0.27,Distribuidor Mayorista,Cliente_22,Transferencia Bancaria,En Tránsito,349.04,Procon (Balde),7.21,7.9,86,6,0603.12.00,Aprobado,Florverde,FINCA-4,1,El asesor comercial fue grosero al teléfono,0,0,SI,NO,1155.8,Reclamo
FAC-103599,2025-08-21,Bogotá,Sabana Occidente,Orquídea,Orquídea Exportación,Segunda,5700,1.05,Distribuidor Mayorista,Cliente_28,Transferencia Bancaria,En Tránsito,311.14,Procon (Balde),59.84,8.8,77,5,0603.12.00,Rechazado,Ninguno,FINCA-3,2,La rosa llegó marchita y sin cadena de frío,0,12,SI,SI,6296.14,Reclamo
FAC-103600,2025-11-25,Bogotá,Zona Sur,Astromelia,Astromelia Exportación,Premium,2184,0.5,Exportación Europa,Cliente_38,Efectivo,Cancelado,206.0,Procon (Balde),70.81,5.7,90,15,0603.12.00,Rechazado,Florverde,FINCA-4,5,La rosa llegó marchita y sin cadena de frío,0,0,NO,SI,1298.0,Reclamo
FAC-103601,2025-10-06,Medellín,Rionegro,Girasol,Girasol Exportación,Estándar,3792,1.08,Distribuidor Mayorista,Cliente_20,Efectivo,En Tránsito,110.27,Procon (Balde),53.11,8.9,89,7,0603.11.00,Rechazado,Rainforest Alliance,FINCA-4,4,Petición de estado de cuenta del último mes,0,0,SI,SI,4205.63,Reclamo
FAC-103602,2025-09-26,Pereira,Zona Cafetera,Girasol,Girasol Exportación,Premium,2916,1.31,Mercado Local,Cliente_20,PayPal,En Tránsito,175.26,Caja Master,21.77,3.6,93,21,0603.12.00,Aprobado,Rainforest Alliance,FINCA-5,3,Demora de más de 3 horas en la línea de atención,1,0,NO,NO,3995.22,Queja
FAC-103603,2025-09-10,Pereira,Dosquebradas,Crisantemo,Crisantemo Exportación,Estándar,5424,1.15,E-commerce,Cliente_15,Tarjeta de Crédito,En Tránsito,239.62,Ramo Individual,15.38,7.8,80,17,0603.12.00,Rechazado,Florverde,FINCA-1,3,Mala atención en el counter de despacho,0,12,SI,SI,6477.22,Reclamo
FAC-103604,2026-04-01,Bogotá,Sabana Occidente,Astromelia,Astromelia Exportación,Premium,3528,2.03,Distribuidor Mayorista,Cliente_36,PayPal,Cancelado,211.63,Procon (Balde),49.98,2.6,84,21,0603.11.00,Aprobado,Florverde,FINCA-5,4,Petición de estado de cuenta del último mes,3,0,SI,NO,7373.47,Reclamo
FAC-103605,2026-04-26,Bogotá,Sabana Occidente,Hortensia,Hortensia Exportación,Estándar,5760,2.21,Exportación Europa,Cliente_32,Efectivo,En Tránsito,290.41,Caja Master,72.08,8.9,78,5,0603.12.00,Rechazado,Florverde,FINCA-4,1,Mala atención en el counter de despacho,0,0,SI,SI,13020.01,Reclamo
FAC-103606,2025-03-10,Medellín,Rionegro,Astromelia,Astromelia Exportación,Premium,5364,1.55,Distribuidor Mayorista,Cliente_36,Efectivo,En Tránsito,34.05,Caja Master,46.27,5.3,77,15,0603.12.00,Aprobado,Ninguno,FINCA-2,2,Cobro injustificado de tarifa logística en la factura,0,0,SI,NO,8348.25,Reclamo
FAC-103607,2026-03-12,Medellín,La Ceja,Hortensia,Hortensia Exportación,Segunda,1368,2.05,Exportación Europa,Cliente_31,Efectivo,Retenido en Aduana,36.03,Ramo Individual,25.03,4.5,90,18,0603.12.00,Rechazado,Ninguno,FINCA-4,4,Requiero catálogo de nuevas variedades de hortensias,7,0,NO,SI,2840.43,Queja
FAC-103608,2025-09-16,Pereira,Zona Cafetera,Astromelia,Astromelia Exportación,Estándar,1464,2.03,E-commerce,Cliente_5,PayPal,Cancelado,120.92,Caja Master,22.53,5.2,76,17,0603.11.00,Aprobado,Ninguno,FINCA-3,4,El asesor comercial fue grosero al teléfono,0,0,SI,NO,3092.84,Reclamo
FAC-103609,2025-08-28,Pereira,Zona Cafetera,Clavel,Clavel Exportación,Segunda,2076,1.88,Exportación Europa,Cliente_30,PayPal,Entregado,41.16,Ramo Individual,12.49,8.2,98,18,0603.11.00,Rechazado,Rainforest Alliance,FINCA-4,3,Faltaron 5 docenas de claveles en la caja master,0,0,SI,SI,3944.04,Reclamo
FAC-103610,2025-05-20,Pereira,Dosquebradas,Girasol,Girasol Exportación,Segunda,1884,1.37,Distribuidor Mayorista,Cliente_5,Tarjeta de Crédito,Entregado,298.93,Ramo Individual,53.25,8.0,98,9,0603.11.00,Rechazado,Florverde,FINCA-3,2,Mala atención en el counter de despacho,0,0,SI,SI,2880.01,Reclamo
FAC-103611,2025-04-09,Bogotá,Zona Norte,Girasol,Girasol Exportación,Segunda,3228,1.69,Exportación EE.UU.,Cliente_15,Carta de Crédito,Entregado,228.65,Caja Master,44.06,2.6,82,7,0603.12.00,Aprobado,Ninguno,FINCA-2,1,Cobro injustificado de tarifa logística en la factura,4,0,SI,NO,5683.97,Reclamo
FAC-103612,2026-02-19,Bogotá,Zona Sur,Hortensia,Hortensia Exportación,Premium,3192,1.06,Exportación EE.UU.,Cliente_21,Carta de Crédito,Cancelado,23.2,Procon (Balde),40.53,2.6,91,7,0603.12.00,Aprobado,Ninguno,FINCA-4,4,Requiero catálogo de nuevas variedades de hortensias,0,0,NO,NO,3406.72,Petición
FAC-103613,2025-02-27,Bogotá,Sabana Occidente,Girasol,Girasol Exportación,Premium,4500,1.6,E-commerce,Cliente_44,Tarjeta de Crédito,Cancelado,269.64,Ramo Individual,65.25,6.0,97,19,0603.11.00,Aprobado,Ninguno,FINCA-5,1,Mala atención en el counter de despacho,6,0,NO,NO,7469.64,Queja
FAC-103614,2025-06-19,Pereira,Dosquebradas,Orquídea,Orquídea Exportación,Premium,1380,2.08,Mercado Local,Cliente_39,PayPal,En Tránsito,31.98,Caja Master,40.07,6.9,84,9,0603.11.00,Aprobado,Florverde,FINCA-1,4,Demora de más de 3 horas en la línea de atención,0,0,SI,NO,2902.38,Reclamo
FAC-103615,2025-03-25,Cali,Zona Industrial,Girasol,Girasol Exportación,Estándar,2316,1.64,Exportación EE.UU.,Cliente_14,Efectivo,En Tránsito,22.61,Ramo Individual,17.51,3.8,92,15,0603.11.00,Rechazado,Florverde,FINCA-2,2,Requiero catálogo de nuevas variedades de hortensias,5,0,NO,SI,3820.85,Queja
FAC-103616,2026-01-10,Bogotá,Zona Norte,Hortensia,Hortensia Exportación,Premium,3132,2.44,Mercado Local,Cliente_23,Tarjeta de Crédito,Entregado,184.55,Ramo Individual,76.86,3.7,88,8,0603.12.00,Aprobado,Florverde,FINCA-2,1,Petición de estado de cuenta del último mes,5,0,NO,NO,7826.63,Queja
FAC-103617,2025-08-23,Medellín,Valle de Aburrá,Clavel,Clavel Exportación,Estándar,5604,1.9,Distribuidor Mayorista,Cliente_45,Carta de Crédito,Cancelado,277.02,Caja Master,25.08,7.9,95,15,0603.11.00,Aprobado,Ninguno,FINCA-5,5,Cobro injustificado de tarifa logística en la factura,4,0,SI,NO,10924.62,Reclamo
FAC-103618,2025-11-28,Pereira,Zona Cafetera,Astromelia,Astromelia Exportación,Estándar,660,0.97,Distribuidor Mayorista,Cliente_43,PayPal,Retenido en Aduana,254.67,Ramo Individual,64.12,2.8,91,20,0603.11.00,Aprobado,Ninguno,FINCA-1,5,La rosa llegó marchita y sin cadena de frío,0,0,NO,SI,894.87,Reclamo
FAC-103619,2025-05-12,Pereira,Zona Cafetera,Rosa,Rosa Exportación,Estándar,3804,2.13,Mercado Local,Cliente_33,Carta de Crédito,Retenido en Aduana,191.38,Procon (Balde),66.83,8.8,77,18,0603.12.00,Aprobado,Rainforest Alliance,FINCA-5,4,La rosa llegó marchita y sin cadena de frío,5,0,SI,SI,8293.9,Reclamo
FAC-103620,2026-01-03,Pereira,Dosquebradas,Crisantemo,Crisantemo Exportación,Premium,1260,2.05,Exportación Europa,Cliente_44,Transferencia Bancaria,Cancelado,98.7,Procon (Balde),11.53,4.8,90,14,0603.12.00,Aprobado,Rainforest Alliance,FINCA-5,5,Petición de estado de cuenta del último mes,0,0,NO,NO,2681.7,Sugerencia
FAC-103621,2025-04-06,Cali,Palmira,Girasol,Girasol Exportación,Segunda,780,0.71,E-commerce,Cliente_38,Carta de Crédito,Retenido en Aduana,144.23,Procon (Balde),52.03,1.6,83,12,0603.11.00,Aprobado,Rainforest Alliance,FINCA-1,5,Faltaron 5 docenas de claveles en la caja master,4,0,SI,SI,698.03,Reclamo
FAC-103622,2025-01-08,Cali,Yumbo,Girasol,Girasol Exportación,Premium,1860,2.16,Mercado Local,Cliente_6,Efectivo,Retenido en Aduana,297.19,Caja Master,70.9,4.5,90,15,0603.12.00,Aprobado,Ninguno,FINCA-4,2,El asesor comercial fue grosero al teléfono,0,48,NO,SI,4314.79,Reclamo
FAC-103623,2026-01-13,Medellín,La Ceja,Rosa,Rosa Exportación,Estándar,3624,2.28,E-commerce,Cliente_4,Transferencia Bancaria,Retenido en Aduana,193.65,Caja Master,37.14,6.6,93,16,0603.12.00,Rechazado,Florverde,FINCA-5,3,Pongan un centro de acopio más cercano a Rionegro,3,0,SI,SI,8456.37,Reclamo
FAC-103624,2025-06-22,Medellín,La Ceja,Crisantemo,Crisantemo Exportación,Segunda,2592,2.18,Distribuidor Mayorista,Cliente_23,PayPal,Entregado,47.24,Caja Master,34.88,4.1,97,14,0603.11.00,Aprobado,Ninguno,FINCA-5,1,Faltaron 5 docenas de claveles en la caja master,6,48,NO,NO,5697.8,Reclamo
FAC-103625,2026-02-09,Medellín,Valle de Aburrá,Orquídea,Orquídea Exportación,Estándar,3012,1.67,E-commerce,Cliente_18,PayPal,Retenido en Aduana,257.7,Ramo Individual,29.86,5.5,77,19,0603.12.00,Rechazado,Rainforest Alliance,FINCA-1,3,Faltaron 5 docenas de claveles en la caja master,3,0,SI,SI,5287.74,Reclamo
FAC-103626,2025-06-01,Pereira,Dosquebradas,Orquídea,Orquídea Exportación,Premium,3612,1.83,Exportación EE.UU.,Cliente_35,PayPal,Entregado,125.57,Ramo Individual,43.78,6.6,83,17,0603.11.00,Aprobado,Rainforest Alliance,FINCA-4,4,Petición de estado de cuenta del último mes,0,0,SI,NO,6735.53,Reclamo
FAC-103627,2025-10-18,Pereira,Dosquebradas,Orquídea,Orquídea Exportación,Segunda,672,0.45,Mercado Local,Cliente_50,Carta de Crédito,En Tránsito,188.54,Caja Master,23.94,5.3,85,13,0603.11.00,Aprobado,Florverde,FINCA-1,1,Petición de estado de cuenta del último mes,1,0,NO,NO,490.94,Sugerencia
FAC-103628,2025-12-12,Pereira,Dosquebradas,Hortensia,Hortensia Exportación,Estándar,5136,0.21,Mercado Local,Cliente_50,Carta de Crédito,Cancelado,176.29,Caja Master,49.07,6.8,80,5,0603.11.00,Rechazado,Rainforest Alliance,FINCA-1,1,Faltaron 5 docenas de claveles en la caja master,0,0,SI,SI,1254.85,Reclamo
FAC-103629,2026-01-23,Medellín,La Ceja,Crisantemo,Crisantemo Exportación,Premium,1668,1.01,Exportación Europa,Cliente_12,Efectivo,Entregado,345.58,Ramo Individual,14.37,8.4,85,7,0603.11.00,Aprobado,Rainforest Alliance,FINCA-2,4,Mala atención en el counter de despacho,0,0,SI,NO,2030.26,Reclamo
FAC-103630,2025-04-09,Cali,Zona Industrial,Astromelia,Astromelia Exportación,Premium,2472,1.19,Exportación Europa,Cliente_22,Transferencia Bancaria,Retenido en Aduana,83.7,Ramo Individual,11.21,7.1,79,7,0603.12.00,Aprobado,Florverde,FINCA-5,5,Faltaron 5 docenas de claveles en la caja master,0,24,SI,SI,3025.38,Reclamo
FAC-103631,2025-03-31,Pereira,Dosquebradas,Orquídea,Orquídea Exportación,Segunda,1608,0.55,Exportación Europa,Cliente_28,Carta de Crédito,Cancelado,291.15,Ramo Individual,29.69,4.4,76,18,0603.12.00,Aprobado,Rainforest Alliance,FINCA-3,2,El asesor comercial fue grosero al teléfono,0,0,SI,NO,1175.55,Reclamo
FAC-103632,2025-11-09,Medellín,Guarne,Hortensia,Hortensia Exportación,Premium,5616,1.67,Exportación EE.UU.,Cliente_11,PayPal,En Tránsito,317.02,Ramo Individual,24.48,7.8,96,11,0603.11.00,Rechazado,Florverde,FINCA-4,3,Cobro injustificado de tarifa logística en la factura,0,0,SI,SI,9695.74,Reclamo
FAC-103633,2026-03-15,Bogotá,Zona Norte,Astromelia,Astromelia Exportación,Premium,4476,1.46,E-commerce,Cliente_47,Efectivo,Cancelado,104.74,Caja Master,65.16,7.5,82,6,0603.12.00,Aprobado,Florverde,FINCA-1,2,Solicito copia del certificado fitosanitario de exportación,0,0,SI,NO,6639.7,Reclamo
FAC-103634,2025-11-24,Bogotá,Zona Norte,Orquídea,Orquídea Exportación,Segunda,3216,0.79,Distribuidor Mayorista,Cliente_31,Transferencia Bancaria,En Tránsito,149.87,Procon (Balde),69.94,2.7,78,9,0603.12.00,Aprobado,Rainforest Alliance,FINCA-1,2,Petición de estado de cuenta del último mes,0,0,SI,NO,2690.51,Reclamo
FAC-103635,2026-04-05,Pereira,Dosquebradas,Hortensia,Hortensia Exportación,Segunda,5796,2.1,Exportación Europa,Cliente_14,Tarjeta de Crédito,Entregado,325.28,Procon (Balde),22.65,2.8,93,11,0603.12.00,Aprobado,Florverde,FINCA-3,2,Deberían implementar empaques biodegradables,0,0,NO,NO,12496.88,Sugerencia
FAC-103636,2025-07-27,Medellín,Guarne,Clavel,Clavel Exportación,Segunda,2652,1.38,Exportación EE.UU.,Cliente_40,Efectivo,Entregado,101.87,Caja Master,43.46,5.5,82,13,0603.11.00,Aprobado,Rainforest Alliance,FINCA-5,1,Cobro injustificado de tarifa logística en la factura,0,0,SI,NO,3761.63,Reclamo
FAC-103637,2026-02-28,Pereira,Dosquebradas,Rosa,Rosa Exportación,Segunda,4008,1.09,Exportación Europa,Cliente_28,Tarjeta de Crédito,Pendiente,254.42,Ramo Individual,9.53,2.1,96,16,0603.12.00,Aprobado,Rainforest Alliance,FINCA-4,2,Mala atención en el counter de despacho,0,24,NO,NO,4623.14,Reclamo
FAC-103638,2025-08-07,Bogotá,Zona Norte,Hortensia,Hortensia Exportación,Premium,2496,2.21,Mercado Local,Cliente_18,Carta de Crédito,Cancelado,43.58,Ramo Individual,17.32,3.4,83,7,0603.12.00,Aprobado,Florverde,FINCA-5,5,Sugiero habilitar pagos con criptomonedas para exportación,0,0,SI,NO,5559.74,Reclamo
FAC-103639,2025-09-21,Pereira,Dosquebradas,Crisantemo,Crisantemo Exportación,Estándar,5352,1.66,E-commerce,Cliente_13,Carta de Crédito,En Tránsito,343.38,Procon (Balde),29.54,8.8,97,12,0603.11.00,Aprobado,Florverde,FINCA-4,2,Demora de más de 3 horas en la línea de atención,0,0,SI,NO,9227.7,Reclamo
FAC-103640,2025-06-17,Medellín,Rionegro,Astromelia,Astromelia Exportación,Segunda,1860,0.76,Mercado Local,Cliente_44,Efectivo,Pendiente,176.67,Ramo Individual,62.25,3.9,77,14,0603.12.00,Aprobado,Rainforest Alliance,FINCA-4,4,Cobro injustificado de tarifa logística en la factura,0,0,SI,NO,1590.27,Reclamo
FAC-103641,2025-02-14,Pereira,Zona Cafetera,Hortensia,Hortensia Exportación,Estándar,4284,2.21,E-commerce,Cliente_50,PayPal,Pendiente,166.01,Caja Master,70.99,6.0,82,12,0603.12.00,Aprobado,Ninguno,FINCA-3,1,Cobro injustificado de tarifa logística en la factura,0,0,SI,NO,9633.65,Reclamo
FAC-103642,2025-07-25,Bogotá,Zona Sur,Orquídea,Orquídea Exportación,Premium,5220,0.71,Exportación EE.UU.,Cliente_13,Carta de Crédito,Pendiente,175.31,Procon (Balde),11.81,1.7,86,8,0603.12.00,Aprobado,Ninguno,FINCA-2,4,Mala atención en el counter de despacho,4,0,NO,NO,3881.51,Queja
FAC-103643,2025-12-09,Cali,Yumbo,Rosa,Rosa Exportación,Premium,1584,2.04,Distribuidor Mayorista,Cliente_8,Efectivo,Pendiente,95.55,Caja Master,8.42,5.5,91,7,0603.11.00,Rechazado,Ninguno,FINCA-5,1,Deberían implementar empaques biodegradables,0,0,NO,SI,3326.91,Petición
FAC-103644,2025-02-18,Medellín,Valle de Aburrá,Girasol,Girasol Exportación,Premium,5100,0.97,E-commerce,Cliente_28,PayPal,En Tránsito,237.33,Caja Master,53.15,2.8,78,16,0603.11.00,Aprobado,Rainforest Alliance,FINCA-1,5,Demora de más de 3 horas en la línea de atención,5,0,SI,NO,5184.33,Reclamo
FAC-103645,2025-04-05,Cali,Yumbo,Astromelia,Astromelia Exportación,Premium,1068,1.45,Exportación EE.UU.,Cliente_6,Transferencia Bancaria,Pendiente,290.79,Ramo Individual,48.26,6.3,92,5,0603.12.00,Aprobado,Ninguno,FINCA-5,2,Pongan un centro de acopio más cercano a Rionegro,0,0,SI,NO,1839.39,Reclamo
FAC-103646,2025-03-13,Cali,Yumbo,Astromelia,Astromelia Exportación,Estándar,252,2.36,E-commerce,Cliente_50,Carta de Crédito,Entregado,272.63,Caja Master,16.32,8.2,91,5,0603.12.00,Aprobado,Florverde,FINCA-3,2,El asesor comercial fue grosero al teléfono,0,48,SI,NO,867.35,Reclamo
FAC-103647,2025-09-02,Bogotá,Zona Norte,Hortensia,Hortensia Exportación,Segunda,5496,1.97,E-commerce,Cliente_10,Efectivo,En Tránsito,48.85,Caja Master,53.8,4.6,95,8,0603.12.00,Rechazado,Ninguno,FINCA-5,3,Deberían implementar empaques biodegradables,0,0,NO,SI,10875.97,Petición
FAC-103648,2025-06-15,Cali,Yumbo,Clavel,Clavel Exportación,Segunda,1392,1.28,Mercado Local,Cliente_1,Transferencia Bancaria,Entregado,41.85,Procon (Balde),33.4,9.0,95,21,0603.12.00,Aprobado,Ninguno,FINCA-1,1,Cobro injustificado de tarifa logística en la factura,0,12,SI,NO,1823.61,Reclamo
FAC-103649,2026-04-25,Bogotá,Zona Sur,Girasol,Girasol Exportación,Estándar,672,0.17,Exportación EE.UU.,Cliente_42,Efectivo,Retenido en Aduana,187.1,Caja Master,33.88,6.5,76,8,0603.11.00,Rechazado,Florverde,FINCA-2,2,El asesor comercial fue grosero al teléfono,1,0,SI,SI,301.34,Reclamo
FAC-103650,2025-05-08,Medellín,Valle de Aburrá,Rosa,Rosa Exportación,Premium,5904,0.69,Exportación Europa,Cliente_39,Transferencia Bancaria,Pendiente,320.58,Procon (Balde),31.27,4.2,98,5,0603.12.00,Aprobado,Rainforest Alliance,FINCA-2,5,Pongan un centro de acopio más cercano a Rionegro,0,0,NO,NO,4394.34,Sugerencia
FAC-103651,2025-01-04,Cali,Yumbo,Rosa,Rosa Exportación,Segunda,5952,0.66,Exportación EE.UU.,Cliente_40,PayPal,Retenido en Aduana,228.41,Ramo Individual,15.44,8.2,78,16,0603.12.00,Rechazado,Rainforest Alliance,FINCA-1,3,Requiero catálogo de nuevas variedades de hortensias,5,0,SI,SI,4156.73,Reclamo
FAC-103652,2025-05-14,Cali,Zona Industrial,Crisantemo,Crisantemo Exportación,Estándar,3156,1.86,Exportación EE.UU.,Cliente_10,Efectivo,Cancelado,162.37,Ramo Individual,79.33,7.9,89,8,0603.11.00,Rechazado,Rainforest Alliance,FINCA-3,1,Deberían implementar empaques biodegradables,0,0,SI,SI,6032.53,Reclamo
FAC-103653,2025-07-16,Bogotá,Zona Sur,Orquídea,Orquídea Exportación,Estándar,4368,1.02,Exportación EE.UU.,Cliente_36,Tarjeta de Crédito,Retenido en Aduana,34.29,Caja Master,18.6,7.2,87,6,0603.11.00,Aprobado,Florverde,FINCA-4,4,El asesor comercial fue grosero al teléfono,0,12,SI,SI,4489.65,Reclamo
FAC-103654,2025-05-01,Bogotá,Sabana Occidente,Orquídea,Orquídea Exportación,Premium,972,1.1,Exportación EE.UU.,Cliente_27,PayPal,Retenido en Aduana,148.19,Procon (Balde),54.39,2.0,83,20,0603.11.00,Rechazado,Ninguno,FINCA-2,3,Pongan un centro de acopio más cercano a Rionegro,0,0,SI,SI,1217.39,Reclamo
FAC-103655,2025-08-17,Medellín,Guarne,Crisantemo,Crisantemo Exportación,Premium,5136,0.59,Exportación Europa,Cliente_43,PayPal,Pendiente,75.16,Procon (Balde),37.75,4.5,90,5,0603.12.00,Aprobado,Rainforest Alliance,FINCA-1,5,Demora de más de 3 horas en la línea de atención,0,0,NO,NO,3105.4,Queja
FAC-103656,2026-01-21,Medellín,Valle de Aburrá,Astromelia,Astromelia Exportación,Estándar,4152,1.85,E-commerce,Cliente_35,Transferencia Bancaria,Entregado,254.85,Procon (Balde),18.11,4.0,78,9,0603.12.00,Aprobado,Florverde,FINCA-4,4,El asesor comercial fue grosero al teléfono,0,0,SI,NO,7936.05,Reclamo
FAC-103657,2025-05-17,Pereira,Zona Cafetera,Girasol,Girasol Exportación,Segunda,2616,0.43,Distribuidor Mayorista,Cliente_43,Efectivo,En Tránsito,46.68,Procon (Balde),56.72,1.7,95,12,0603.12.00,Aprobado,Ninguno,FINCA-3,4,El asesor comercial fue grosero al teléfono,0,0,NO,NO,1171.56,Queja
FAC-103658,2026-05-04,Bogotá,Sabana Centro,Clavel,Clavel Exportación,Estándar,2712,1.11,E-commerce,Cliente_47,Tarjeta de Crédito,Retenido en Aduana,224.32,Procon (Balde),72.19,6.5,89,20,0603.12.00,Aprobado,Rainforest Alliance,FINCA-4,4,Sugiero habilitar pagos con criptomonedas para exportación,5,12,SI,SI,3234.64,Reclamo
FAC-103659,2025-06-18,Bogotá,Zona Sur,Astromelia,Astromelia Exportación,Segunda,2352,1.04,Mercado Local,Cliente_46,Efectivo,Pendiente,316.26,Caja Master,10.29,5.2,94,21,0603.11.00,Rechazado,Florverde,FINCA-3,5,El asesor comercial fue grosero al teléfono,4,0,NO,SI,2762.34,Queja
FAC-103660,2025-06-04,Cali,Zona Industrial,Orquídea,Orquídea Exportación,Premium,1008,2.44,Distribuidor Mayorista,Cliente_31,Transferencia Bancaria,Retenido en Aduana,110.2,Procon (Balde),48.52,5.4,97,15,0603.12.00,Aprobado,Florverde,FINCA-3,2,La rosa llegó marchita y sin cadena de frío,0,0,NO,SI,2569.72,Reclamo
FAC-103661,2025-10-26,Bogotá,Zona Norte,Astromelia,Astromelia Exportación,Estándar,4896,1.38,Distribuidor Mayorista,Cliente_36,Carta de Crédito,Cancelado,329.05,Procon (Balde),73.18,8.1,95,13,0603.12.00,Aprobado,Florverde,FINCA-2,5,Requiero catálogo de nuevas variedades de hortensias,0,0,SI,NO,7085.53,Reclamo
FAC-103662,2026-01-06,Pereira,Dosquebradas,Clavel,Clavel Exportación,Segunda,3300,1.79,Mercado Local,Cliente_19,Transferencia Bancaria,Pendiente,151.77,Procon (Balde),37.32,1.5,84,14,0603.12.00,Aprobado,Ninguno,FINCA-2,5,La rosa llegó marchita y sin cadena de frío,0,0,SI,NO,6058.77,Reclamo
FAC-103663,2025-10-21,Medellín,La Ceja,Crisantemo,Crisantemo Exportación,Estándar,984,0.8,Distribuidor Mayorista,Cliente_10,Tarjeta de Crédito,Cancelado,26.68,Procon (Balde),12.08,5.4,83,11,0603.11.00,Rechazado,Florverde,FINCA-3,5,El asesor comercial fue grosero al teléfono,0,0,SI,SI,813.88,Reclamo
FAC-103664,2025-01-06,Cali,Palmira,Astromelia,Astromelia Exportación,Estándar,2016,1.98,E-commerce,Cliente_43,Efectivo,Entregado,331.72,Ramo Individual,77.2,3.1,76,19,0603.12.00,Aprobado,Rainforest Alliance,FINCA-3,3,Mala atención en el counter de despacho,0,0,SI,NO,4323.4,Reclamo
FAC-103665,2025-05-14,Medellín,La Ceja,Girasol,Girasol Exportación,Estándar,2532,1.27,Exportación EE.UU.,Cliente_45,Tarjeta de Crédito,Entregado,309.76,Caja Master,74.4,7.7,85,15,0603.11.00,Aprobado,Ninguno,FINCA-4,1,Pongan un centro de acopio más cercano a Rionegro,0,0,SI,NO,3525.4,Reclamo
FAC-103666,2025-12-01,Bogotá,Sabana Occidente,Girasol,Girasol Exportación,Segunda,3420,1.23,Exportación EE.UU.,Cliente_31,Tarjeta de Crédito,Retenido en Aduana,283.14,Ramo Individual,60.75,6.2,93,10,0603.11.00,Rechazado,Rainforest Alliance,FINCA-1,5,Mala atención en el counter de despacho,3,0,SI,SI,4489.74,Reclamo
